scenario_id,E,N_s,N_w,p_s,p_w,r_s,r_w,q_s,q_w,k_s,k_w,c
15584,40.65959409594096,0.7472324723247231,0.10885608856088558,3.2,1,1,0.86,0.02,0.02,4,2,0.05
15585,40.90023966446974,0.7279808268424205,0.09766327142001191,3.3000000000000003,1,1,0.86,0.02,0.02,4,2,0.05
15586,41.12879672897195,0.7096962616822428,0.08703271028037375,3.4000000000000004,1,1,0.86,0.02,0.02,4,2,0.05
15587,41.34615384615385,0.6923076923076923,0.07692307692307686,3.5,1,1,0.86,0.02,0.02,4,2,0.05
15588,41.553114571746384,0.6757508342602891,0.06729699666295878,3.6,1,1,0.86,0.02,0.02,4,2,0.05
15589,41.75040738728951,0.6599674090168386,0.058120586637696835,3.7,1,1,0.86,0.02,0.02,4,2,0.05
15590,41.93869426751592,0.644904458598726,0.04936305732484066,3.8000000000000003,1,1,0.86,0.02,0.02,4,2,0.05
15591,42.11857810067463,0.63051375194603,0.040996367410482515,3.9000000000000004,1,1,0.86,0.02,0.02,4,2,0.05
15592,42.29060913705583,0.6167512690355329,0.032994923857867994,4,1,1,0.86,0.02,0.02,4,2,0.05
15593,42.4552906110283,0.6035767511177347,0.02533532041728764,4.1,1,1,0.86,0.02,0.02,4,2,0.05
15594,42.613083657587545,0.5909533073929961,0.017996108949416285,4.2,1,1,0.86,0.02,0.02,4,2,0.05
15595,42.76441162458313,0.578847070033349,0.010957598856598257,4.300000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15596,42.909663865546214,0.5672268907563024,0.004201680672268819,4.4,1,1,0.86,0.02,0.02,4,2,0.05
15597,43.05555555555556,0.5560640732265445,0,4.5,1,1,0.86,0.02,0.02,4,2,0.05
15598,43.20652173913043,0.5453321364452424,0,4.6,1,1,0.86,0.02,0.02,4,2,0.05
15599,43.351063829787236,0.535006605019815,0,4.7,1,1,0.86,0.02,0.02,4,2,0.05
15600,43.489583333333336,0.5250648228176317,0,4.800000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15601,43.62244897959184,0.5154857870173949,0,4.9,1,1,0.86,0.02,0.02,4,2,0.05
15602,43.75,0.50625,0,5,1,1,0.86,0.02,0.02,4,2,0.05
15603,43.872549019607845,0.4973393368808841,0,5.1000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15604,43.99038461538461,0.48873692679002406,0,5.2,1,1,0.86,0.02,0.02,4,2,0.05
15605,44.10377358490566,0.48042704626334526,0,5.3,1,1,0.86,0.02,0.02,4,2,0.05
15606,44.21296296296296,0.47239502332814926,0,5.4,1,1,0.86,0.02,0.02,4,2,0.05
15607,44.31818181818182,0.4646271510516252,0,5.5,1,1,0.86,0.02,0.02,4,2,0.05
15608,44.41964285714286,0.4571106094808126,0,5.6000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15609,44.51754385964912,0.4498333950388744,0,5.7,1,1,0.86,0.02,0.02,4,2,0.05
15610,44.612068965517246,0.44278425655976666,0,5.800000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15611,44.70338983050848,0.43595263724434874,0,5.9,1,1,0.86,0.02,0.02,4,2,0.05
15612,44.79166666666667,0.42932862190812715,0,6,1,1,0.86,0.02,0.02,4,2,0.05
15613,44.877049180327866,0.4229028889662373,0,6.1000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15614,44.95967741935484,0.4166666666666667,0,6.2,1,1,0.86,0.02,0.02,4,2,0.05
15615,45.03968253968254,0.4106116931395741,0,6.300000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15616,45.1171875,0.4047301798800799,0,6.4,1,1,0.86,0.02,0.02,4,2,0.05
15617,45.19230769230769,0.3990147783251231,0,6.5,1,1,0.86,0.02,0.02,4,2,0.05
15618,45.265151515151516,0.3934585492227979,0,6.6000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15619,45.33582089552239,0.3880549345257106,0,6.7,1,1,0.86,0.02,0.02,4,2,0.05
15620,45.404411764705884,0.38279773156899805,0,6.800000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15621,45.471014492753625,0.3776810693192415,0,6.9,1,1,0.86,0.02,0.02,4,2,0.05
15622,45.535714285714285,0.3726993865030675,0,7,1,1,0.86,0.02,0.02,4,2,0.05
15623,45.598591549295776,0.3678474114441416,0,7.1000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15624,45.65972222222222,0.3631201434548715,0,7.2,1,1,0.86,0.02,0.02,4,2,0.05
15625,45.71917808219178,0.3585128356447329,0,7.300000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15626,45.77702702702703,0.35402097902097895,0,7.4,1,1,0.86,0.02,0.02,4,2,0.05
15627,45.83333333333333,0.3496402877697842,0,7.5,1,1,0.86,0.02,0.02,4,2,0.05
15628,45.88815789473684,0.3453666856168277,0,7.6000000000000005,1,1,0.86,0.02,0.02,4,2,0.05
15629,45.94155844155844,0.3411962931760741,0,7.7,1,1,0.86,0.02,0.02,4,2,0.05
15630,45.993589743589745,0.3371254162042175,0,7.800000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15631,46.04430379746836,0.3331505346860432,0,7.9,1,1,0.86,0.02,0.02,4,2,0.05
15632,46.09375,0.3292682926829268,0,8,1,1,0.86,0.02,0.02,4,2,0.05
15633,46.141975308641975,0.3254754888829359,0,8.100000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15634,46.1890243902439,0.32176906779661013,0,8.2,1,1,0.86,0.02,0.02,4,2,0.05
15635,46.234939759036145,0.3181461115475255,0,8.3,1,1,0.86,0.02,0.02,4,2,0.05
15636,46.279761904761905,0.31460383221128946,0,8.4,1,1,0.86,0.02,0.02,4,2,0.05
15637,46.32352941176471,0.3111395646606914,0,8.5,1,1,0.86,0.02,0.02,4,2,0.05
15638,46.366279069767444,0.3077507598784194,0,8.600000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15639,46.40804597701149,0.3044349787020797,0,8.7,1,1,0.86,0.02,0.02,4,2,0.05
15640,46.44886363636363,0.3011898859692612,0,8.8,1,1,0.86,0.02,0.02,4,2,0.05
15641,46.48876404494382,0.29801324503311255,0,8.9,1,1,0.86,0.02,0.02,4,2,0.05
15642,46.52777777777778,0.2949029126213592,0,9,1,1,0.86,0.02,0.02,4,2,0.05
15643,46.565934065934066,0.29185683401393225,0,9.1,1,1,0.86,0.02,0.02,4,2,0.05
15644,46.60326086956522,0.28887303851640506,0,9.200000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15645,46.63978494623656,0.28594963520828426,0,9.3,1,1,0.86,0.02,0.02,4,2,0.05
15646,46.67553191489362,0.2830848089468779,0,9.4,1,1,0.86,0.02,0.02,4,2,0.05
15647,46.71052631578947,0.2802768166089965,0,9.5,1,1,0.86,0.02,0.02,4,2,0.05
15648,46.74479166666667,0.27752398355413427,0,9.6,1,1,0.86,0.02,0.02,4,2,0.05
15649,46.77835051546392,0.2748247002940511,0,9.700000000000001,1,1,0.86,0.02,0.02,4,2,0.05
15650,46.81122448979592,0.2721774193548387,0,9.8,1,1,0.86,0.02,0.02,4,2,0.05
15651,46.84343434343434,0.2695806523186155,0,9.9,1,1,0.86,0.02,0.02,4,2,0.05
15652,46.875,0.26703296703296703,0,10,1,1,0.86,0.02,0.02,4,2,0.05
15653,18.75,2.5,1.1379310344827585,1,0,1,0.87,0.02,0.02,4,2,0.05
15654,21.590909090909093,2.2727272727272725,1.0073145245559036,1.1,0,1,0.87,0.02,0.02,4,2,0.05
15655,23.958333333333332,2.0833333333333335,0.8984674329501913,1.2,0,1,0.87,0.02,0.02,4,2,0.05
15656,25.961538461538463,1.923076923076923,0.8063660477453578,1.3,0,1,0.87,0.02,0.02,4,2,0.05
15657,27.678571428571423,1.7857142857142858,0.7274220032840721,1.4,0,1,0.87,0.02,0.02,4,2,0.05
15658,29.166666666666664,1.6666666666666667,0.6590038314176243,1.5,0,1,0.87,0.02,0.02,4,2,0.05
15659,30.468749999999996,1.5624999999999998,0.5991379310344824,1.6,0,1,0.87,0.02,0.02,4,2,0.05
15660,31.617647058823525,1.4705882352941173,0.5463150777552397,1.7000000000000002,0,1,0.87,0.02,0.02,4,2,0.05
15661,32.638888888888886,1.3888888888888888,0.49936143039591296,1.8,0,1,0.87,0.02,0.02,4,2,0.05
15662,33.55263157894737,1.3157894736842104,0.4573502722323047,1.9,0,1,0.87,0.02,0.02,4,2,0.05
15663,34.375,1.25,0.4195402298850573,2,0,1,0.87,0.02,0.02,4,2,0.05
15664,35.11904761904762,1.1904761904761905,0.38533114395183343,2.1,0,1,0.87,0.02,0.02,4,2,0.05
15665,35.79545454545454,1.1363636363636362,0.3542319749216299,2.2,0,1,0.87,0.02,0.02,4,2,0.05
15666,36.413043478260875,1.0869565217391306,0.3258370814592702,2.3,0,1,0.87,0.02,0.02,4,2,0.05
15667,36.97916666666666,1.0416666666666663,0.2998084291187736,2.4000000000000004,0,1,0.87,0.02,0.02,4,2,0.05
15668,37.5,1,0.275862068965517,2.5,0,1,0.87,0.02,0.02,4,2,0.05
15669,37.98076923076923,0.9615384615384615,0.253757736516357,2.6,0,1,0.87,0.02,0.02,4,2,0.05
15670,38.425925925925924,0.9259259259259257,0.23329076202639396,2.7,0,1,0.87,0.02,0.02,4,2,0.05
15671,38.839285714285715,0.8928571428571429,0.21428571428571416,2.8,0,1,0.87,0.02,0.02,4,2,0.05
15672,39.224137931034484,0.8620689655172412,0.1965913594926672,2.9000000000000004,0,1,0.87,0.02,0.02,4,2,0.05
15673,39.583333333333336,0.8333333333333334,0.18007662835249028,3,0,1,0.87,0.02,0.02,4,2,0.05
15674,39.91935483870968,0.8064516129032259,0.16462736373748588,3.1,0,1,0.87,0.02,0.02,4,2,0.05
15675,40.234375,0.7812499999999999,0.1501436781609193,3.2,0,1,0.87,0.02,0.02,4,2,0.05
15676,40.530303030303024,0.7575757575757575,0.1365377917102053,3.3000000000000003,0,1,0.87,0.02,0.02,4,2,0.05
15677,40.80882352941176,0.7352941176470587,0.12373225152129794,3.4000000000000004,0,1,0.87,0.02,0.02,4,2,0.05
15678,41.071428571428584,0.7142857142857143,0.11165845648604247,3.5,0,1,0.87,0.02,0.02,4,2,0.05
15679,41.31944444444445,0.6944444444444444,0.10025542784163453,3.6,0,1,0.87,0.02,0.02,4,2,0.05
15680,41.55405405405406,0.6756756756756757,0.0894687791239513,3.7,0,1,0.87,0.02,0.02,4,2,0.05
15681,41.77631578947369,0.6578947368421052,0.0792498487598304,3.8000000000000003,0,1,0.87,0.02,0.02,4,2,0.05
15682,41.98717948717949,0.6410256410256409,0.06955496610669,3.9000000000000004,0,1,0.87,0.02,0.02,4,2,0.05
15683,42.18750000000001,0.625,0.060344827586206726,4,0,1,0.87,0.02,0.02,4,2,0.05
15684,42.3780487804878,0.6097560975609756,0.051583964115503075,4.1,0,1,0.87,0.02,0.02,4,2,0.05
15685,42.55952380952381,0.5952380952380952,0.043240284619594754,4.2,0,1,0.87,0.02,0.02,4,2,0.05
15686,42.73255813953488,0.5813953488372091,0.03528468323977519,4.300000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15687,42.89772727272727,0.5681818181818181,0.027690700104492993,4.4,0,1,0.87,0.02,0.02,4,2,0.05
15688,43.05555555555555,0.5555555555555555,0.020434227330778893,4.5,0,1,0.87,0.02,0.02,4,2,0.05
15689,43.20652173913044,0.5434782608695653,0.013493253373313164,4.6,0,1,0.87,0.02,0.02,4,2,0.05
15690,43.35106382978723,0.5319148936170213,0.006847640009782178,4.7,0,1,0.87,0.02,0.02,4,2,0.05
15691,43.48958333333333,0.5208333333333331,4.7892720306488596e-4,4.800000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15692,43.62244897959184,0.510204081632653,0,4.9,0,1,0.87,0.02,0.02,4,2,0.05
15693,43.75,0.5,0,5,0,1,0.87,0.02,0.02,4,2,0.05
15694,43.872549019607845,0.4901960784313725,0,5.1000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15695,43.99038461538461,0.4807692307692307,0,5.2,0,1,0.87,0.02,0.02,4,2,0.05
15696,44.10377358490566,0.4716981132075472,0,5.3,0,1,0.87,0.02,0.02,4,2,0.05
15697,44.21296296296296,0.46296296296296285,0,5.4,0,1,0.87,0.02,0.02,4,2,0.05
15698,44.31818181818182,0.45454545454545453,0,5.5,0,1,0.87,0.02,0.02,4,2,0.05
15699,44.41964285714286,0.4464285714285714,0,5.6000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15700,44.51754385964912,0.4385964912280701,0,5.7,0,1,0.87,0.02,0.02,4,2,0.05
15701,44.612068965517246,0.4310344827586206,0,5.800000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15702,44.70338983050848,0.42372881355932196,0,5.9,0,1,0.87,0.02,0.02,4,2,0.05
15703,44.79166666666667,0.4166666666666667,0,6,0,1,0.87,0.02,0.02,4,2,0.05
15704,44.877049180327866,0.40983606557377045,0,6.1000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15705,44.95967741935484,0.40322580645161293,0,6.2,0,1,0.87,0.02,0.02,4,2,0.05
15706,45.03968253968254,0.3968253968253967,0,6.300000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15707,45.1171875,0.39062499999999994,0,6.4,0,1,0.87,0.02,0.02,4,2,0.05
15708,45.19230769230769,0.3846153846153846,0,6.5,0,1,0.87,0.02,0.02,4,2,0.05
15709,45.265151515151516,0.37878787878787873,0,6.6000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15710,45.33582089552239,0.3731343283582089,0,6.7,0,1,0.87,0.02,0.02,4,2,0.05
15711,45.404411764705884,0.3676470588235293,0,6.800000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15712,45.471014492753625,0.36231884057971014,0,6.9,0,1,0.87,0.02,0.02,4,2,0.05
15713,45.535714285714285,0.35714285714285715,0,7,0,1,0.87,0.02,0.02,4,2,0.05
15714,45.598591549295776,0.35211267605633795,0,7.1000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15715,45.65972222222222,0.3472222222222222,0,7.2,0,1,0.87,0.02,0.02,4,2,0.05
15716,45.71917808219178,0.34246575342465746,0,7.300000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15717,45.77702702702703,0.33783783783783783,0,7.4,0,1,0.87,0.02,0.02,4,2,0.05
15718,45.83333333333333,0.33333333333333337,0,7.5,0,1,0.87,0.02,0.02,4,2,0.05
15719,45.88815789473684,0.3289473684210526,0,7.6000000000000005,0,1,0.87,0.02,0.02,4,2,0.05
15720,45.94155844155844,0.3246753246753246,0,7.7,0,1,0.87,0.02,0.02,4,2,0.05
15721,45.993589743589745,0.32051282051282043,0,7.800000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15722,46.04430379746836,0.3164556962025316,0,7.9,0,1,0.87,0.02,0.02,4,2,0.05
15723,46.09375,0.3125,0,8,0,1,0.87,0.02,0.02,4,2,0.05
15724,46.141975308641975,0.3086419753086419,0,8.100000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15725,46.1890243902439,0.3048780487804878,0,8.2,0,1,0.87,0.02,0.02,4,2,0.05
15726,46.234939759036145,0.30120481927710835,0,8.3,0,1,0.87,0.02,0.02,4,2,0.05
15727,46.279761904761905,0.2976190476190476,0,8.4,0,1,0.87,0.02,0.02,4,2,0.05
15728,46.32352941176471,0.29411764705882354,0,8.5,0,1,0.87,0.02,0.02,4,2,0.05
15729,46.366279069767444,0.29069767441860456,0,8.600000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15730,46.40804597701149,0.28735632183908044,0,8.7,0,1,0.87,0.02,0.02,4,2,0.05
15731,46.44886363636363,0.28409090909090906,0,8.8,0,1,0.87,0.02,0.02,4,2,0.05
15732,46.48876404494382,0.2808988764044944,0,8.9,0,1,0.87,0.02,0.02,4,2,0.05
15733,46.52777777777778,0.27777777777777773,0,9,0,1,0.87,0.02,0.02,4,2,0.05
15734,46.565934065934066,0.27472527472527475,0,9.1,0,1,0.87,0.02,0.02,4,2,0.05
15735,46.60326086956522,0.27173913043478254,0,9.200000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15736,46.63978494623656,0.26881720430107525,0,9.3,0,1,0.87,0.02,0.02,4,2,0.05
15737,46.67553191489362,0.26595744680851063,0,9.4,0,1,0.87,0.02,0.02,4,2,0.05
15738,46.71052631578947,0.2631578947368421,0,9.5,0,1,0.87,0.02,0.02,4,2,0.05
15739,46.74479166666667,0.2604166666666667,0,9.6,0,1,0.87,0.02,0.02,4,2,0.05
15740,46.77835051546392,0.25773195876288657,0,9.700000000000001,0,1,0.87,0.02,0.02,4,2,0.05
15741,46.81122448979592,0.2551020408163265,0,9.8,0,1,0.87,0.02,0.02,4,2,0.05
15742,46.84343434343434,0.25252525252525254,0,9.9,0,1,0.87,0.02,0.02,4,2,0.05
15743,46.875,0.25,0,10,0,1,0.87,0.02,0.02,4,2,0.05
15744,27.782846715328468,1.7773722627737227,0.7226277372262774,1,1,1,0.87,0.02,0.02,4,2,0.05
15745,29.10947151681538,1.67124227865477,0.6616334934797528,1.1,1,1,0.87,0.02,0.02,4,2,0.05
15746,30.2865932642487,1.5770725388601035,0.6075129533678755,1.2,1,1,0.87,0.02,0.02,4,2,0.05
15747,31.338136112814226,1.492949110974862,0.5591661557326792,1.3,1,1,0.87,0.02,0.02,4,2,0.05
15748,32.28317811408614,1.4173457508731082,0.5157159487776484,1.4,1,1,0.87,0.02,0.02,4,2,0.05
15749,33.137119113573405,1.3490304709141274,0.47645429362880876,1.5,1,1,0.87,0.02,0.02,4,2,0.05
15750,33.9125264270613,1.286997885835095,0.44080338266384755,1.6,1,1,0.87,0.02,0.02,4,2,0.05
15751,34.61975745325921,1.230419403739262,0.4082870136432539,1.7000000000000002,1,1,0.87,0.02,0.02,4,2,0.05
15752,35.26742497579865,1.1786060019361084,0.3785091965150047,1.8,1,1,0.87,0.02,0.02,4,2,0.05
15753,35.862749651648855,1.130980027868091,0.3511379470506269,1.9,1,1,0.87,0.02,0.02,4,2,0.05
15754,36.41183035714286,1.0870535714285714,0.32589285714285704,2,1,1,0.87,0.02,0.02,4,2,0.05
15755,36.91985388912763,1.0464116888697894,0.30253545337344206,2.1,1,1,0.87,0.02,0.02,4,2,0.05
15756,37.391259320629665,1.0086992543496272,0.28086164043082007,2.2,1,1,0.87,0.02,0.02,4,2,0.05
15757,37.82986805277889,0.973610555777689,0.2606957217113153,2.3,1,1,0.87,0.02,0.02,4,2,0.05
15758,38.23898763523956,0.9408809891808344,0.24188562596599666,2.4000000000000004,1,1,0.87,0.02,0.02,4,2,0.05
15759,38.621495327102814,0.9102803738317757,0.22429906542056058,2.5,1,1,0.87,0.02,0.02,4,2,0.05
15760,38.97990586531499,0.8816075307748008,0.20782041998551756,2.6,1,1,0.87,0.02,0.02,4,2,0.05
15761,39.31642681642682,0.8546858546858546,0.19234819234819214,2.7,1,1,0.87,0.02,0.02,4,2,0.05
15762,39.63300408719346,0.8293596730245233,0.17779291553133506,2.8,1,1,0.87,0.02,0.02,4,2,0.05
15763,39.93135957657956,0.8054912338736353,0.16407542176645692,2.9000000000000004,1,1,0.87,0.02,0.02,4,2,0.05
15764,40.213022508038584,0.7829581993569131,0.15112540192926033,3,1,1,0.87,0.02,0.02,4,2,0.05
15765,40.47935564591805,0.7616515483265561,0.13888020018767575,3.1,1,1,0.87,0.02,0.02,4,2,0.05
15766,40.73157734470158,0.7414738124238732,0.12728380024360517,3.2,1,1,0.87,0.02,0.02,4,2,0.05
15767,40.970780183921676,0.7223375852862651,0.11628596855532466,3.3000000000000003,1,1,0.87,0.02,0.02,4,2,0.05
15768,41.19794679005204,0.7041642567958355,0.10584152689415827,3.4000000000000004,1,1,0.87,0.02,0.02,4,2,0.05
15769,41.41396332863188,0.68688293370945,0.09590973201692506,3.5,1,1,0.87,0.02,0.02,4,2,0.05
15770,41.61963105726872,0.6704295154185022,0.08645374449339188,3.6,1,1,0.87,0.02,0.02,4,2,0.05
15771,41.81567625705835,0.654745899435332,0.0774401720892711,3.7,1,1,0.87,0.02,0.02,4,2,0.05
15772,42.002758801891744,0.63977929584866,0.06883867577509177,3.8000000000000003,1,1,0.87,0.02,0.02,4,2,0.05
15773,42.18147957873105,0.6254816337015154,0.06062162856408918,3.9000000000000004,1,1,0.87,0.02,0.02,4,2,0.05
15774,42.35238693467336,0.6118090452261307,0.052763819095477234,4,1,1,0.87,0.02,0.02,4,2,0.05
15775,42.51598229653306,0.5987214162773543,0.045242193262847175,4.1,1,1,0.87,0.02,0.02,4,2,0.05
15776,42.672725084256136,0.5861819932595089,0.0380356283100624,4.2,1,1,0.87,0.02,0.02,4,2,0.05
15777,42.823037019570855,0.5741570384343314,0.031124734732374197,4.300000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15778,42.96730591497227,0.562615526802218,0.024491682070240106,4.4,1,1,0.87,0.02,0.02,4,2,0.05
15779,43.10588901472253,0.551528878822197,0.018120045300113106,4.5,1,1,0.87,0.02,0.02,4,2,0.05
15780,43.239115948467344,0.5408707241226122,0.011994669035983847,4.6,1,1,0.87,0.02,0.02,4,2,0.05
15781,43.36729134887774,0.5306166920897799,0.006101547178034282,4.7,1,1,0.87,0.02,0.02,4,2,0.05
15782,43.490697177074416,0.520744225834046,4.2771599657805045e-4,4.800000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15783,43.62244897959184,0.5112324165441947,0,4.9,1,1,0.87,0.02,0.02,4,2,0.05
15784,43.75,0.5020618556701031,0,5,1,1,0.87,0.02,0.02,4,2,0.05
15785,43.872549019607845,0.4932145027344541,0,5.1000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15786,43.99038461538461,0.48467356687898083,0,5.2,1,1,0.87,0.02,0.02,4,2,0.05
15787,44.10377358490566,0.47642340050870674,0,5.3,1,1,0.87,0.02,0.02,4,2,0.05
15788,44.21296296296296,0.4684494036167757,0,5.4,1,1,0.87,0.02,0.02,4,2,0.05
15789,44.31818181818182,0.4607379375591296,0,5.5,1,1,0.87,0.02,0.02,4,2,0.05
15790,44.41964285714286,0.45327624720774384,0,5.6000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15791,44.51754385964912,0.4460523905477193,0,5.7,1,1,0.87,0.02,0.02,4,2,0.05
15792,44.612068965517246,0.43905517490082935,0,5.800000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15793,44.70338983050848,0.4322740990591159,0,5.9,1,1,0.87,0.02,0.02,4,2,0.05
15794,44.79166666666667,0.4256993006993007,0,6,1,1,0.87,0.02,0.02,4,2,0.05
15795,44.877049180327866,0.4193215085241949,0,6.1000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15796,44.95967741935484,0.41313199864268746,0,6.2,1,1,0.87,0.02,0.02,4,2,0.05
15797,45.03968253968254,0.40712255475672954,0,6.300000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15798,45.1171875,0.4012854317732366,0,6.4,1,1,0.87,0.02,0.02,4,2,0.05
15799,45.19230769230769,0.39561332250203085,0,6.5,1,1,0.87,0.02,0.02,4,2,0.05
15800,45.265151515151516,0.3900993271387375,0,6.6000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15801,45.33582089552239,0.38473692526465475,0,6.7,1,1,0.87,0.02,0.02,4,2,0.05
15802,45.404411764705884,0.3795199501246882,0,6.800000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15803,45.471014492753625,0.3744425649700138,0,6.9,1,1,0.87,0.02,0.02,4,2,0.05
15804,45.535714285714285,0.3694992412746586,0,7,1,1,0.87,0.02,0.02,4,2,0.05
15805,45.598591549295776,0.36468473865508455,0,7.1000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15806,45.65972222222222,0.3599940863394441,0,7.2,1,1,0.87,0.02,0.02,4,2,0.05
15807,45.71917808219178,0.35542256604875194,0,7.300000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15808,45.77702702702703,0.35096569616604206,0,7.4,1,1,0.87,0.02,0.02,4,2,0.05
15809,45.83333333333333,0.34661921708185056,0,7.5,1,1,0.87,0.02,0.02,4,2,0.05
15810,45.88815789473684,0.34237907761529807,0,7.6000000000000005,1,1,0.87,0.02,0.02,4,2,0.05
15811,45.94155844155844,0.3382414224197805,0,7.7,1,1,0.87,0.02,0.02,4,2,0.05
15812,45.993589743589745,0.33420258029096894,0,7.800000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15813,46.04430379746836,0.33025905330259053,0,7.9,1,1,0.87,0.02,0.02,4,2,0.05
15814,46.09375,0.32640750670241286,0,8,1,1,0.87,0.02,0.02,4,2,0.05
15815,46.141975308641975,0.3226447595070888,0,8.100000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15816,46.1890243902439,0.31896777574011004,0,8.2,1,1,0.87,0.02,0.02,4,2,0.05
15817,46.234939759036145,0.31537365626214214,0,8.3,1,1,0.87,0.02,0.02,4,2,0.05
15818,46.279761904761905,0.311859631147541,0,8.4,1,1,0.87,0.02,0.02,4,2,0.05
15819,46.32352941176471,0.3084230525649145,0,8.5,1,1,0.87,0.02,0.02,4,2,0.05
15820,46.366279069767444,0.3050613881232773,0,8.600000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15821,46.40804597701149,0.30177221464865533,0,8.7,1,1,0.87,0.02,0.02,4,2,0.05
15822,46.44886363636363,0.2985532123589995,0,8.8,1,1,0.87,0.02,0.02,4,2,0.05
15823,46.48876404494382,0.29540215940798253,0,8.9,1,1,0.87,0.02,0.02,4,2,0.05
15824,46.52777777777778,0.29231692677070825,0,9,1,1,0.87,0.02,0.02,4,2,0.05
15825,46.565934065934066,0.2892954734465962,0,9.1,1,1,0.87,0.02,0.02,4,2,0.05
15826,46.60326086956522,0.2863358419567262,0,9.200000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15827,46.63978494623656,0.28343615411477124,0,9.3,1,1,0.87,0.02,0.02,4,2,0.05
15828,46.67553191489362,0.2805946070523162,0,9.4,1,1,0.87,0.02,0.02,4,2,0.05
15829,46.71052631578947,0.2778094694808899,0,9.5,1,1,0.87,0.02,0.02,4,2,0.05
15830,46.74479166666667,0.27507907817442384,0,9.6,1,1,0.87,0.02,0.02,4,2,0.05
15831,46.77835051546392,0.2724018346571204,0,9.700000000000001,1,1,0.87,0.02,0.02,4,2,0.05
15832,46.81122448979592,0.2697762020828717,0,9.8,1,1,0.87,0.02,0.02,4,2,0.05
15833,46.84343434343434,0.267200702293427,0,9.9,1,1,0.87,0.02,0.02,4,2,0.05
15834,46.875,0.26467391304347826,0,10,1,1,0.87,0.02,0.02,4,2,0.05
15835,18.749999999999996,2.4999999999999996,1.1477272727272727,1,0,1,0.88,0.02,0.02,4,2,0.05
15836,21.59090909090909,2.2727272727272725,1.018595041322314,1.1,0,1,0.88,0.02,0.02,4,2,0.05
15837,23.958333333333332,2.0833333333333335,0.9109848484848485,1.2,0,1,0.88,0.02,0.02,4,2,0.05
15838,25.96153846153846,1.923076923076923,0.8199300699300699,1.3,0,1,0.88,0.02,0.02,4,2,0.05
15839,27.678571428571427,1.785714285714286,0.741883116883117,1.4,0,1,0.88,0.02,0.02,4,2,0.05
15840,29.16666666666666,1.6666666666666665,0.6742424242424243,1.5,0,1,0.88,0.02,0.02,4,2,0.05
15841,30.46875,1.5625,0.6150568181818182,1.6,0,1,0.88,0.02,0.02,4,2,0.05
15842,31.61764705882353,1.4705882352941173,0.5628342245989305,1.7000000000000002,0,1,0.88,0.02,0.02,4,2,0.05
15843,32.63888888888889,1.3888888888888888,0.5164141414141414,1.8,0,1,0.88,0.02,0.02,4,2,0.05
15844,33.55263157894736,1.3157894736842106,0.47488038277511974,1.9,0,1,0.88,0.02,0.02,4,2,0.05
