scenario_id,E,N_s,N_w,p_w,p_s,r_s,r_w,q_s,q_w,k_s,k_w,c
289,38.28125,3.827519379844961,0,2.5,2,1,0.02,0.02,0.02,4,2,0.0375
290,38.28125,3.830970149253731,0,2.6,2,1,0.02,0.02,0.02,4,2,0.0375
291,38.28125,3.8341726618705034,0,2.7,2,1,0.02,0.02,0.02,4,2,0.0375
292,38.28125,3.8371527777777774,0,2.8,2,1,0.02,0.02,0.02,4,2,0.0375
293,38.28125,3.8399328859060398,0,2.9000000000000004,2,1,0.02,0.02,0.02,4,2,0.0375
294,38.28125,3.8425324675324672,0,3,2,1,0.02,0.02,0.02,4,2,0.0375
295,38.28125,3.8449685534591196,0,3.1,2,1,0.02,0.02,0.02,4,2,0.0375
296,38.28125,3.847256097560975,0,3.2,2,1,0.02,0.02,0.02,4,2,0.0375
297,38.28125,3.849408284023668,0,3.3000000000000003,2,1,0.02,0.02,0.02,4,2,0.0375
298,38.28125,3.851436781609195,0,3.4000000000000004,2,1,0.02,0.02,0.02,4,2,0.0375
299,38.28125,3.853351955307263,0,3.5,2,1,0.02,0.02,0.02,4,2,0.0375
300,38.28125,3.8551630434782607,0,3.6,2,1,0.02,0.02,0.02,4,2,0.0375
301,38.28125,3.856878306878307,0,3.7,2,1,0.02,0.02,0.02,4,2,0.0375
302,38.28125,3.8585051546391758,0,3.8000000000000003,2,1,0.02,0.02,0.02,4,2,0.0375
303,38.28125,3.8600502512562818,0,3.9000000000000004,2,1,0.02,0.02,0.02,4,2,0.0375
304,38.28125,3.861519607843137,0,4,2,1,0.02,0.02,0.02,4,2,0.0375
305,38.28125,3.862918660287081,0,4.1,2,1,0.02,0.02,0.02,4,2,0.0375
306,38.28125,3.8642523364485983,0,4.2,2,1,0.02,0.02,0.02,4,2,0.0375
307,38.28125,3.8655251141552514,0,4.300000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
308,38.28125,3.866741071428571,0,4.4,2,1,0.02,0.02,0.02,4,2,0.0375
309,38.28125,3.867903930131004,0,4.5,2,1,0.02,0.02,0.02,4,2,0.0375
310,38.28125,3.869017094017094,0,4.6,2,1,0.02,0.02,0.02,4,2,0.0375
311,38.28125,3.8700836820083677,0,4.7,2,1,0.02,0.02,0.02,4,2,0.0375
312,38.28125,3.8711065573770487,0,4.800000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
313,38.28125,3.872088353413654,0,4.9,2,1,0.02,0.02,0.02,4,2,0.0375
314,38.28125,3.873031496062992,0,5,2,1,0.02,0.02,0.02,4,2,0.0375
315,38.28125,3.8739382239382243,0,5.1000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
316,38.28125,3.8748106060606062,0,5.2,2,1,0.02,0.02,0.02,4,2,0.0375
317,38.28125,3.875650557620818,0,5.3,2,1,0.02,0.02,0.02,4,2,0.0375
318,38.28125,3.8764598540145987,0,5.4,2,1,0.02,0.02,0.02,4,2,0.0375
319,38.28125,3.8772401433691757,0,5.5,2,1,0.02,0.02,0.02,4,2,0.0375
320,38.28125,3.87799295774648,0,5.6000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
321,38.28125,3.8787197231833908,0,5.7,2,1,0.02,0.02,0.02,4,2,0.0375
322,38.28125,3.879421768707483,0,5.800000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
323,38.28125,3.8801003344481613,0,5.9,2,1,0.02,0.02,0.02,4,2,0.0375
324,38.28125,3.880756578947368,0,6,2,1,0.02,0.02,0.02,4,2,0.0375
325,38.28125,3.8813915857605177,0,6.1000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
326,38.28125,3.882006369426752,0,6.2,2,1,0.02,0.02,0.02,4,2,0.0375
327,38.28125,3.8826018808777434,0,6.300000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
328,38.28125,3.883179012345679,0,6.4,2,1,0.02,0.02,0.02,4,2,0.0375
329,38.28125,3.883738601823708,0,6.5,2,1,0.02,0.02,0.02,4,2,0.0375
330,38.28125,3.884281437125748,0,6.6000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
331,38.28125,3.884808259587021,0,6.7,2,1,0.02,0.02,0.02,4,2,0.0375
332,38.28125,3.8853197674418603,0,6.800000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
333,38.28125,3.885816618911175,0,6.9,2,1,0.02,0.02,0.02,4,2,0.0375
334,38.28125,3.8862994350282496,0,7,2,1,0.02,0.02,0.02,4,2,0.0375
335,38.28125,3.8867688022284117,0,7.1000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
336,38.28125,3.887225274725275,0,7.2,2,1,0.02,0.02,0.02,4,2,0.0375
337,38.28125,3.887669376693767,0,7.300000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
338,38.28125,3.888101604278075,0,7.4,2,1,0.02,0.02,0.02,4,2,0.0375
339,38.28125,3.888522427440633,0,7.5,2,1,0.02,0.02,0.02,4,2,0.0375
340,38.28125,3.8889322916666673,0,7.6000000000000005,2,1,0.02,0.02,0.02,4,2,0.0375
341,38.28125,3.889331619537275,0,7.7,2,1,0.02,0.02,0.02,4,2,0.0375
342,38.28125,3.8897208121827416,0,7.800000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
343,38.28125,3.890100250626566,0,7.9,2,1,0.02,0.02,0.02,4,2,0.0375
344,38.28125,3.8904702970297027,0,8,2,1,0.02,0.02,0.02,4,2,0.0375
345,38.28125,3.8908312958435207,0,8.100000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
346,38.28125,3.891183574879227,0,8.2,2,1,0.02,0.02,0.02,4,2,0.0375
347,38.28125,3.891527446300716,0,8.3,2,1,0.02,0.02,0.02,4,2,0.0375
348,38.28125,3.89186320754717,0,8.4,2,1,0.02,0.02,0.02,4,2,0.0375
349,38.28125,3.8921911421911424,0,8.5,2,1,0.02,0.02,0.02,4,2,0.0375
350,38.28125,3.8925115207373273,0,8.600000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
351,38.28125,3.8928246013667422,0,8.7,2,1,0.02,0.02,0.02,4,2,0.0375
352,38.28125,3.8931306306306306,0,8.8,2,1,0.02,0.02,0.02,4,2,0.0375
353,38.28125,3.8934298440979958,0,8.9,2,1,0.02,0.02,0.02,4,2,0.0375
354,38.28125,3.893722466960352,0,9,2,1,0.02,0.02,0.02,4,2,0.0375
355,38.28125,3.89400871459695,0,9.1,2,1,0.02,0.02,0.02,4,2,0.0375
356,38.28125,3.8942887931034487,0,9.200000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
357,38.28125,3.8945628997867807,0,9.3,2,1,0.02,0.02,0.02,4,2,0.0375
358,38.28125,3.8948312236286915,0,9.4,2,1,0.02,0.02,0.02,4,2,0.0375
359,38.28125,3.8950939457202507,0,9.5,2,1,0.02,0.02,0.02,4,2,0.0375
360,38.28125,3.8953512396694214,0,9.6,2,1,0.02,0.02,0.02,4,2,0.0375
361,38.28125,3.89560327198364,0,9.700000000000001,2,1,0.02,0.02,0.02,4,2,0.0375
362,38.28125,3.8958502024291493,0,9.8,2,1,0.02,0.02,0.02,4,2,0.0375
363,38.28125,3.896092184368738,0,9.9,2,1,0.02,0.02,0.02,4,2,0.0375
364,38.28125,3.8963293650793647,0,10,2,1,0.02,0.02,0.02,4,2,0.0375
365,26.5625,3.766509433962264,0,1,1,1,0.03,0.02,0.02,4,2,0.0375
366,26.5625,3.7762931034482756,0,1.1,1,1,0.03,0.02,0.02,4,2,0.0375
367,26.5625,3.78452380952381,0,1.2,1,1,0.03,0.02,0.02,4,2,0.0375
368,26.5625,3.791544117647058,0,1.3,1,1,0.03,0.02,0.02,4,2,0.0375
369,26.5625,3.797602739726027,0,1.4,1,1,0.03,0.02,0.02,4,2,0.0375
370,26.5625,3.802884615384614,0,1.5,1,1,0.03,0.02,0.02,4,2,0.0375
371,26.5625,3.807530120481927,0,1.6,1,1,0.03,0.02,0.02,4,2,0.0375
372,26.5625,3.8116477272727267,0,1.7000000000000002,1,1,0.03,0.02,0.02,4,2,0.0375
373,26.5625,3.815322580645161,0,1.8,1,1,0.03,0.02,0.02,4,2,0.0375
374,26.5625,3.8186224489795912,0,1.9,1,1,0.03,0.02,0.02,4,2,0.0375
375,26.5625,3.821601941747572,0,2,1,1,0.03,0.02,0.02,4,2,0.0375
376,26.5625,3.8243055555555556,0,2.1,1,1,0.03,0.02,0.02,4,2,0.0375
377,26.5625,3.8267699115044245,0,2.2,1,1,0.03,0.02,0.02,4,2,0.0375
378,26.5625,3.8290254237288135,0,2.3,1,1,0.03,0.02,0.02,4,2,0.0375
379,26.5625,3.8310975609756093,0,2.4000000000000004,1,1,0.03,0.02,0.02,4,2,0.0375
380,26.5625,3.833007812500001,0,2.5,1,1,0.03,0.02,0.02,4,2,0.0375
381,26.5625,3.834774436090225,0,2.6,1,1,0.03,0.02,0.02,4,2,0.0375
382,26.5625,3.8364130434782604,0,2.7,1,1,0.03,0.02,0.02,4,2,0.0375
383,26.5625,3.8379370629370633,0,2.8,1,1,0.03,0.02,0.02,4,2,0.0375
384,26.5625,3.8393581081081085,0,2.9000000000000004,1,1,0.03,0.02,0.02,4,2,0.0375
385,26.5625,3.840686274509803,0,3,1,1,0.03,0.02,0.02,4,2,0.0375
386,26.5625,3.8419303797468363,0,3.1,1,1,0.03,0.02,0.02,4,2,0.0375
387,26.5625,3.843098159509202,0,3.2,1,1,0.03,0.02,0.02,4,2,0.0375
388,26.5625,3.8441964285714283,0,3.3000000000000003,1,1,0.03,0.02,0.02,4,2,0.0375
389,26.5625,3.845231213872832,0,3.4000000000000004,1,1,0.03,0.02,0.02,4,2,0.0375
390,26.5625,3.84620786516854,0,3.5,1,1,0.03,0.02,0.02,4,2,0.0375
391,26.5625,3.847131147540984,0,3.6,1,1,0.03,0.02,0.02,4,2,0.0375
392,26.5625,3.8480053191489363,0,3.7,1,1,0.03,0.02,0.02,4,2,0.0375
393,26.5625,3.8488341968911923,0,3.8000000000000003,1,1,0.03,0.02,0.02,4,2,0.0375
394,26.5625,3.8496212121212126,0,3.9000000000000004,1,1,0.03,0.02,0.02,4,2,0.0375
395,26.5625,3.8503694581280787,0,4,1,1,0.03,0.02,0.02,4,2,0.0375
396,26.5625,3.8510817307692307,0,4.1,1,1,0.03,0.02,0.02,4,2,0.0375
397,26.5625,3.851760563380282,0,4.2,1,1,0.03,0.02,0.02,4,2,0.0375
398,26.5625,3.852408256880734,0,4.300000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
399,26.5625,3.8530269058295965,0,4.4,1,1,0.03,0.02,0.02,4,2,0.0375
400,26.5625,3.853618421052631,0,4.5,1,1,0.03,0.02,0.02,4,2,0.0375
401,26.5625,3.8541845493562237,0,4.6,1,1,0.03,0.02,0.02,4,2,0.0375
402,26.5625,3.8547268907563024,0,4.7,1,1,0.03,0.02,0.02,4,2,0.0375
403,26.5625,3.8552469135802467,0,4.800000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
404,26.5625,3.8557459677419343,0,4.9,1,1,0.03,0.02,0.02,4,2,0.0375
405,26.5625,3.8562252964426875,0,5,1,1,0.03,0.02,0.02,4,2,0.0375
406,26.5625,3.8566860465116277,0,5.1000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
407,26.5625,3.857129277566539,0,5.2,1,1,0.03,0.02,0.02,4,2,0.0375
408,26.5625,3.8575559701492534,0,5.3,1,1,0.03,0.02,0.02,4,2,0.0375
409,26.5625,3.857967032967032,0,5.4,1,1,0.03,0.02,0.02,4,2,0.0375
410,26.5625,3.8583633093525176,0,5.5,1,1,0.03,0.02,0.02,4,2,0.0375
411,26.5625,3.858745583038869,0,5.6000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
412,26.5625,3.8591145833333327,0,5.7,1,1,0.03,0.02,0.02,4,2,0.0375
413,26.5625,3.859470989761092,0,5.800000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
414,26.5625,3.859815436241611,0,5.9,1,1,0.03,0.02,0.02,4,2,0.0375
415,26.5625,3.8601485148514842,0,6,1,1,0.03,0.02,0.02,4,2,0.0375
416,26.5625,3.8604707792207793,0,6.1000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
417,26.5625,3.8607827476038343,0,6.2,1,1,0.03,0.02,0.02,4,2,0.0375
418,26.5625,3.8610849056603773,0,6.300000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
419,26.5625,3.8613777089783277,0,6.4,1,1,0.03,0.02,0.02,4,2,0.0375
420,26.5625,3.8616615853658534,0,6.5,1,1,0.03,0.02,0.02,4,2,0.0375
421,26.5625,3.8619369369369365,0,6.6000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
422,26.5625,3.862204142011834,0,6.7,1,1,0.03,0.02,0.02,4,2,0.0375
423,26.5625,3.8624635568513113,0,6.800000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
424,26.5625,3.862715517241379,0,6.9,1,1,0.03,0.02,0.02,4,2,0.0375
425,26.5625,3.8629603399433434,0,7,1,1,0.03,0.02,0.02,4,2,0.0375
426,26.5625,3.863198324022346,0,7.1000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
427,26.5625,3.8634297520661156,0,7.2,1,1,0.03,0.02,0.02,4,2,0.0375
428,26.5625,3.863654891304348,0,7.300000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
429,26.5625,3.8638739946380696,0,7.4,1,1,0.03,0.02,0.02,4,2,0.0375
430,26.5625,3.864087301587301,0,7.5,1,1,0.03,0.02,0.02,4,2,0.0375
431,26.5625,3.864295039164491,0,7.6000000000000005,1,1,0.03,0.02,0.02,4,2,0.0375
432,26.5625,3.8644974226804116,0,7.7,1,1,0.03,0.02,0.02,4,2,0.0375
433,26.5625,3.86469465648855,0,7.800000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
434,26.5625,3.864886934673366,0,7.9,1,1,0.03,0.02,0.02,4,2,0.0375
435,26.5625,3.8650744416873444,0,8,1,1,0.03,0.02,0.02,4,2,0.0375
436,26.5625,3.8652573529411764,0,8.100000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
437,26.5625,3.865435835351089,0,8.2,1,1,0.03,0.02,0.02,4,2,0.0375
438,26.5625,3.8656100478468898,0,8.3,1,1,0.03,0.02,0.02,4,2,0.0375
439,26.5625,3.8657801418439717,0,8.4,1,1,0.03,0.02,0.02,4,2,0.0375
440,26.5625,3.8659462616822426,0,8.5,1,1,0.03,0.02,0.02,4,2,0.0375
441,26.5625,3.866108545034642,0,8.600000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
442,26.5625,3.866267123287671,0,8.7,1,1,0.03,0.02,0.02,4,2,0.0375
443,26.5625,3.8664221218961625,0,8.8,1,1,0.03,0.02,0.02,4,2,0.0375
444,26.5625,3.8665736607142858,0,8.9,1,1,0.03,0.02,0.02,4,2,0.0375
445,26.5625,3.866721854304635,0,9,1,1,0.03,0.02,0.02,4,2,0.0375
446,26.5625,3.8668668122270744,0,9.1,1,1,0.03,0.02,0.02,4,2,0.0375
447,26.5625,3.867008639308855,0,9.200000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
448,26.5625,3.867147435897436,0,9.3,1,1,0.03,0.02,0.02,4,2,0.0375
449,26.5625,3.8672832980972514,0,9.4,1,1,0.03,0.02,0.02,4,2,0.0375
450,26.5625,3.8674163179916317,0,9.5,1,1,0.03,0.02,0.02,4,2,0.0375
451,26.5625,3.8675465838509315,0,9.6,1,1,0.03,0.02,0.02,4,2,0.0375
452,26.5625,3.8676741803278687,0,9.700000000000001,1,1,0.03,0.02,0.02,4,2,0.0375
453,26.5625,3.8677991886409733,0,9.8,1,1,0.03,0.02,0.02,4,2,0.0375
454,26.5625,3.8679216867469886,0,9.9,1,1,0.03,0.02,0.02,4,2,0.0375
455,26.5625,3.8680417495029826,0,10,1,1,0.03,0.02,0.02,4,2,0.0375
456,38.28125,3.5647321428571423,0,1,2,1,0.03,0.02,0.02,4,2,0.0375
457,38.28125,3.5905737704918033,0,1.1,2,1,0.03,0.02,0.02,4,2,0.0375
458,38.28125,3.6125,0,1.2,2,1,0.03,0.02,0.02,4,2,0.0375
459,38.28125,3.6313380281690137,0,1.3,2,1,0.03,0.02,0.02,4,2,0.0375
460,38.28125,3.6476973684210527,0,1.4,2,1,0.03,0.02,0.02,4,2,0.0375
461,38.28125,3.6620370370370363,0,1.5,2,1,0.03,0.02,0.02,4,2,0.0375
462,38.28125,3.674709302325581,0,1.6,2,1,0.03,0.02,0.02,4,2,0.0375
463,38.28125,3.6859890109890108,0,1.7000000000000002,2,1,0.03,0.02,0.02,4,2,0.0375
464,38.28125,3.69609375,0,1.8,2,1,0.03,0.02,0.02,4,2,0.0375
465,38.28125,3.7051980198019803,0,1.9,2,1,0.03,0.02,0.02,4,2,0.0375
466,38.28125,3.713443396226415,0,2,2,1,0.03,0.02,0.02,4,2,0.0375
467,38.28125,3.720945945945946,0,2.1,2,1,0.03,0.02,0.02,4,2,0.0375
468,38.28125,3.7278017241379313,0,2.2,2,1,0.03,0.02,0.02,4,2,0.0375
469,38.28125,3.7340909090909093,0,2.3,2,1,0.03,0.02,0.02,4,2,0.0375
470,38.28125,3.739880952380952,0,2.4000000000000004,2,1,0.03,0.02,0.02,4,2,0.0375
471,38.28125,3.745229007633588,0,2.5,2,1,0.03,0.02,0.02,4,2,0.0375
472,38.28125,3.750183823529411,0,2.6,2,1,0.03,0.02,0.02,4,2,0.0375
473,38.28125,3.7547872340425523,0,2.7,2,1,0.03,0.02,0.02,4,2,0.0375
474,38.28125,3.7590753424657533,0,2.8,2,1,0.03,0.02,0.02,4,2,0.0375
475,38.28125,3.7630794701986754,0,2.9000000000000004,2,1,0.03,0.02,0.02,4,2,0.0375
476,38.28125,3.766826923076922,0,3,2,1,0.03,0.02,0.02,4,2,0.0375
477,38.28125,3.7703416149068327,0,3.1,2,1,0.03,0.02,0.02,4,2,0.0375
478,38.28125,3.7736445783132524,0,3.2,2,1,0.03,0.02,0.02,4,2,0.0375
479,38.28125,3.7767543859649115,0,3.3000000000000003,2,1,0.03,0.02,0.02,4,2,0.0375
480,38.28125,3.779687499999999,0,3.4000000000000004,2,1,0.03,0.02,0.02,4,2,0.0375
481,38.28125,3.7824585635359123,0,3.5,2,1,0.03,0.02,0.02,4,2,0.0375
482,38.28125,3.78508064516129,0,3.6,2,1,0.03,0.02,0.02,4,2,0.0375
483,38.28125,3.787565445026178,0,3.7,2,1,0.03,0.02,0.02,4,2,0.0375
484,38.28125,3.7899234693877553,0,3.8000000000000003,2,1,0.03,0.02,0.02,4,2,0.0375
485,38.28125,3.792164179104478,0,3.9000000000000004,2,1,0.03,0.02,0.02,4,2,0.0375
486,38.28125,3.794296116504854,0,4,2,1,0.03,0.02,0.02,4,2,0.0375
487,38.28125,3.7963270142180088,0,4.1,2,1,0.03,0.02,0.02,4,2,0.0375
488,38.28125,3.7982638888888887,0,4.2,2,1,0.03,0.02,0.02,4,2,0.0375
489,38.28125,3.8001131221719455,0,4.300000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
490,38.28125,3.801880530973451,0,4.4,2,1,0.03,0.02,0.02,4,2,0.0375
491,38.28125,3.803571428571428,0,4.5,2,1,0.03,0.02,0.02,4,2,0.0375
492,38.28125,3.805190677966102,0,4.6,2,1,0.03,0.02,0.02,4,2,0.0375
493,38.28125,3.8067427385892114,0,4.7,2,1,0.03,0.02,0.02,4,2,0.0375
494,38.28125,3.8082317073170726,0,4.800000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
495,38.28125,3.8096613545816727,0,4.9,2,1,0.03,0.02,0.02,4,2,0.0375
496,38.28125,3.8110351562500004,0,5,2,1,0.03,0.02,0.02,4,2,0.0375
497,38.28125,3.8123563218390806,0,5.1000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
498,38.28125,3.813627819548872,0,5.2,2,1,0.03,0.02,0.02,4,2,0.0375
499,38.28125,3.8148523985239855,0,5.3,2,1,0.03,0.02,0.02,4,2,0.0375
500,38.28125,3.816032608695652,0,5.4,2,1,0.03,0.02,0.02,4,2,0.0375
501,38.28125,3.817170818505338,0,5.5,2,1,0.03,0.02,0.02,4,2,0.0375
502,38.28125,3.818269230769231,0,5.6000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
503,38.28125,3.8193298969072162,0,5.7,2,1,0.03,0.02,0.02,4,2,0.0375
504,38.28125,3.82035472972973,0,5.800000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
505,38.28125,3.8213455149501665,0,5.9,2,1,0.03,0.02,0.02,4,2,0.0375
506,38.28125,3.822303921568627,0,6,2,1,0.03,0.02,0.02,4,2,0.0375
507,38.28125,3.82323151125402,0,6.1000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
508,38.28125,3.824129746835444,0,6.2,2,1,0.03,0.02,0.02,4,2,0.0375
509,38.28125,3.825,0,6.300000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
510,38.28125,3.8258435582822083,0,6.4,2,1,0.03,0.02,0.02,4,2,0.0375
511,38.28125,3.82666163141994,0,6.5,2,1,0.03,0.02,0.02,4,2,0.0375
512,38.28125,3.827455357142857,0,6.6000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
513,38.28125,3.8282258064516133,0,6.7,2,1,0.03,0.02,0.02,4,2,0.0375
514,38.28125,3.8289739884393064,0,6.800000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
515,38.28125,3.829700854700855,0,6.9,2,1,0.03,0.02,0.02,4,2,0.0375
516,38.28125,3.8304073033707873,0,7,2,1,0.03,0.02,0.02,4,2,0.0375
517,38.28125,3.8310941828254848,0,7.1000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
518,38.28125,3.8317622950819676,0,7.2,2,1,0.03,0.02,0.02,4,2,0.0375
519,38.28125,3.8324123989218335,0,7.300000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
520,38.28125,3.8330452127659576,0,7.4,2,1,0.03,0.02,0.02,4,2,0.0375
521,38.28125,3.8336614173228343,0,7.5,2,1,0.03,0.02,0.02,4,2,0.0375
522,38.28125,3.834261658031089,0,7.6000000000000005,2,1,0.03,0.02,0.02,4,2,0.0375
523,38.28125,3.834846547314578,0,7.7,2,1,0.03,0.02,0.02,4,2,0.0375
524,38.28125,3.835416666666667,0,7.800000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
525,38.28125,3.8359725685785535,0,7.9,2,1,0.03,0.02,0.02,4,2,0.0375
526,38.28125,3.836514778325123,0,8,2,1,0.03,0.02,0.02,4,2,0.0375
527,38.28125,3.837043795620438,0,8.100000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
528,38.28125,3.837560096153846,0,8.2,2,1,0.03,0.02,0.02,4,2,0.0375
529,38.28125,3.838064133016627,0,8.3,2,1,0.03,0.02,0.02,4,2,0.0375
530,38.28125,3.8385563380281695,0,8.4,2,1,0.03,0.02,0.02,4,2,0.0375
531,38.28125,3.8390371229698377,0,8.5,2,1,0.03,0.02,0.02,4,2,0.0375
532,38.28125,3.8395068807339454,0,8.600000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
533,38.28125,3.839965986394558,0,8.7,2,1,0.03,0.02,0.02,4,2,0.0375
534,38.28125,3.8404147982062784,0,8.8,2,1,0.03,0.02,0.02,4,2,0.0375
535,38.28125,3.840853658536586,0,8.9,2,1,0.03,0.02,0.02,4,2,0.0375
536,38.28125,3.8412828947368416,0,9,2,1,0.03,0.02,0.02,4,2,0.0375
537,38.28125,3.8417028199566166,0,9.1,2,1,0.03,0.02,0.02,4,2,0.0375
538,38.28125,3.8421137339055793,0,9.200000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
539,38.28125,3.842515923566879,0,9.3,2,1,0.03,0.02,0.02,4,2,0.0375
540,38.28125,3.8429096638655462,0,9.4,2,1,0.03,0.02,0.02,4,2,0.0375
541,38.28125,3.8432952182952183,0,9.5,2,1,0.03,0.02,0.02,4,2,0.0375
542,38.28125,3.8436728395061732,0,9.6,2,1,0.03,0.02,0.02,4,2,0.0375
543,38.28125,3.8440427698574333,0,9.700000000000001,2,1,0.03,0.02,0.02,4,2,0.0375
544,38.28125,3.844405241935483,0,9.8,2,1,0.03,0.02,0.02,4,2,0.0375
545,38.28125,3.8447604790419163,0,9.9,2,1,0.03,0.02,0.02,4,2,0.0375
546,38.28125,3.845108695652174,0,10,2,1,0.03,0.02,0.02,4,2,0.0375
547,26.5625,3.6944444444444446,0,1,1,1,0.04,0.02,0.02,4,2,0.0375
548,26.5625,3.706779661016949,0,1.1,1,1,0.04,0.02,0.02,4,2,0.0375
549,26.5625,3.7171875000000005,0,1.2,1,1,0.04,0.02,0.02,4,2,0.0375
550,26.5625,3.7260869565217396,0,1.3,1,1,0.04,0.02,0.02,4,2,0.0375
551,26.5625,3.733783783783784,0,1.4,1,1,0.04,0.02,0.02,4,2,0.0375
552,26.5625,3.740506329113924,0,1.5,1,1,0.04,0.02,0.02,4,2,0.0375
553,26.5625,3.746428571428572,0,1.6,1,1,0.04,0.02,0.02,4,2,0.0375
554,26.5625,3.751685393258427,0,1.7000000000000002,1,1,0.04,0.02,0.02,4,2,0.0375
555,26.5625,3.756382978723405,0,1.8,1,1,0.04,0.02,0.02,4,2,0.0375
556,26.5625,3.7606060606060607,0,1.9,1,1,0.04,0.02,0.02,4,2,0.0375
557,26.5625,3.7644230769230775,0,2,1,1,0.04,0.02,0.02,4,2,0.0375
558,26.5625,3.767889908256881,0,2.1,1,1,0.04,0.02,0.02,4,2,0.0375
559,26.5625,3.7710526315789474,0,2.2,1,1,0.04,0.02,0.02,4,2,0.0375
560,26.5625,3.7739495798319336,0,2.3,1,1,0.04,0.02,0.02,4,2,0.0375
561,26.5625,3.7766129032258067,0,2.4000000000000004,1,1,0.04,0.02,0.02,4,2,0.0375
562,26.5625,3.7790697674418614,0,2.5,1,1,0.04,0.02,0.02,4,2,0.0375
563,26.5625,3.7813432835820904,0,2.6,1,1,0.04,0.02,0.02,4,2,0.0375
564,26.5625,3.7834532374100727,0,2.7,1,1,0.04,0.02,0.02,4,2,0.0375
565,26.5625,3.785416666666667,0,2.8,1,1,0.04,0.02,0.02,4,2,0.0375
566,26.5625,3.787248322147652,0,2.9000000000000004,1,1,0.04,0.02,0.02,4,2,0.0375
567,26.5625,3.7889610389610393,0,3,1,1,0.04,0.02,0.02,4,2,0.0375
568,26.5625,3.7905660377358505,0,3.1,1,1,0.04,0.02,0.02,4,2,0.0375
569,26.5625,3.7920731707317077,0,3.2,1,1,0.04,0.02,0.02,4,2,0.0375
570,26.5625,3.7934911242603553,0,3.3000000000000003,1,1,0.04,0.02,0.02,4,2,0.0375
571,26.5625,3.794827586206897,0,3.4000000000000004,1,1,0.04,0.02,0.02,4,2,0.0375
572,26.5625,3.7960893854748616,0,3.5,1,1,0.04,0.02,0.02,4,2,0.0375
573,26.5625,3.797282608695653,0,3.6,1,1,0.04,0.02,0.02,4,2,0.0375
574,26.5625,3.798412698412699,0,3.7,1,1,0.04,0.02,0.02,4,2,0.0375
575,26.5625,3.7994845360824754,0,3.8000000000000003,1,1,0.04,0.02,0.02,4,2,0.0375
576,26.5625,3.800502512562815,0,3.9000000000000004,1,1,0.04,0.02,0.02,4,2,0.0375
577,26.5625,3.801470588235295,0,4,1,1,0.04,0.02,0.02,4,2,0.0375
578,26.5625,3.8023923444976075,0,4.1,1,1,0.04,0.02,0.02,4,2,0.0375
579,26.5625,3.8032710280373836,0,4.2,1,1,0.04,0.02,0.02,4,2,0.0375
580,26.5625,3.8041095890410963,0,4.300000000000001,1,1,0.04,0.02,0.02,4,2,0.0375
581,26.5625,3.8049107142857146,0,4.4,1,1,0.04,0.02,0.02,4,2,0.0375
