time,stock_price,price,scenario_label
8.200000000000001,Strong stock,1.9133178551394474,Both stocks
8.200000000000001,Weak stock,2.0850529423017803,Both stocks
8.3,Strong stock,1.909419949848907,Both stocks
8.3,Weak stock,2.080816749594841,Both stocks
8.4,Strong stock,1.9055428394088174,Both stocks
8.4,Weak stock,2.076603248598262,Both stocks
8.5,Strong stock,1.9016863661734404,Both stocks
8.5,Weak stock,2.0724122678502304,Both stocks
8.6,Strong stock,1.8978503740664863,Both stocks
8.6,Weak stock,2.0682436375849305,Both stocks
8.700000000000001,Strong stock,1.8940347086361056,Both stocks
8.700000000000001,Weak stock,2.064097189791011,Both stocks
8.8,Strong stock,1.8902392169559528,Both stocks
8.8,Weak stock,2.0599727581082377,Both stocks
8.9,Strong stock,1.8864637476373722,Both stocks
8.9,Weak stock,2.055870177840551,Both stocks
9,Strong stock,1.8827081508138113,Both stocks
9,Weak stock,2.051789285939947,Both stocks
9.1,Strong stock,1.8789722781306217,Both stocks
9.1,Weak stock,2.047729920996209,Both stocks
9.200000000000001,Strong stock,1.8752559827021693,Both stocks
9.200000000000001,Weak stock,2.0436919231915396,Both stocks
9.3,Strong stock,1.871559119109613,Both stocks
9.3,Weak stock,2.039675134298518,Both stocks
9.4,Strong stock,1.8678815433883136,Both stocks
9.4,Weak stock,2.0356793976669345,Both stocks
9.5,Strong stock,1.864223112983738,Both stocks
9.5,Weak stock,2.0317045581768696,Both stocks
9.600000000000001,Strong stock,1.8605836868052505,Both stocks
9.600000000000001,Weak stock,2.0277504622966207,Both stocks
9.700000000000001,Strong stock,1.85696312513097,Both stocks
9.700000000000001,Weak stock,2.0238169579809866,Both stocks
9.8,Strong stock,1.8533612896205178,Both stocks
9.8,Weak stock,2.019903894685043,Both stocks
9.9,Strong stock,1.849778043300868,Both stocks
9.9,Weak stock,2.0160111233490916,Both stocks
10,Strong stock,1.8462132505571691,Both stocks
10,Weak stock,2.0121384963890083,Both stocks
10.100000000000001,Strong stock,1.8426667770926872,Both stocks
10.100000000000001,Weak stock,2.008285867653205,Both stocks
10.200000000000001,Strong stock,1.8391384899274597,Both stocks
10.200000000000001,Weak stock,2.0044530924213086,Both stocks
10.3,Strong stock,1.8356282573871296,Both stocks
10.3,Weak stock,2.0006400273922322,Both stocks
10.4,Strong stock,1.8321359490619327,Both stocks
10.4,Weak stock,1.9968465306399876,Both stocks
10.5,Strong stock,1.8286614358583506,Both stocks
10.5,Weak stock,1.9930724616696192,Both stocks
10.600000000000001,Strong stock,1.8252045899098315,Both stocks
10.600000000000001,Weak stock,1.9893176813208222,Both stocks
10.700000000000001,Strong stock,1.8217652845897256,Both stocks
10.700000000000001,Weak stock,1.9855820517819682,Both stocks
10.8,Strong stock,1.8183433944987475,Both stocks
10.8,Weak stock,1.9818654365766033,Both stocks
10.9,Strong stock,1.8149387954570444,Both stocks
10.9,Weak stock,1.9781677005549478,Both stocks
11,Strong stock,1.8115513644673307,Both stocks
11,Weak stock,1.974488709854012,Both stocks
11.100000000000001,Strong stock,1.808180979714383,Both stocks
11.100000000000001,Weak stock,1.9708283318971012,Both stocks
11.200000000000001,Strong stock,1.8048275205553304,Both stocks
11.200000000000001,Weak stock,1.9671864353833322,Both stocks
11.3,Strong stock,1.8014908674819317,Both stocks
11.3,Weak stock,1.963562890246777,Both stocks
11.4,Strong stock,1.7981709021697325,Both stocks
11.4,Weak stock,1.9599575677098124,Both stocks
11.5,Strong stock,1.7948675073951017,Both stocks
11.5,Weak stock,1.9563703401931773,Both stocks
11.600000000000001,Strong stock,1.7915805670481195,Both stocks
11.600000000000001,Weak stock,1.9528010813299663,Both stocks
11.700000000000001,Strong stock,1.788309966121578,Both stocks
11.700000000000001,Weak stock,1.9492496659537162,Both stocks
11.8,Strong stock,1.7850555907042436,Both stocks
11.8,Weak stock,1.9457159700911184,Both stocks
11.9,Strong stock,1.7818173279471128,Both stocks
11.9,Weak stock,1.9421998709254027,Both stocks
12,Strong stock,1.7785950660636296,Both stocks
12,Weak stock,1.9387012467965847,Both stocks
12.100000000000001,Strong stock,1.775388694321299,Both stocks
12.100000000000001,Weak stock,1.9352199771923735,Both stocks
12.200000000000001,Strong stock,1.7721981030071403,Both stocks
12.200000000000001,Weak stock,1.9317559427106596,Both stocks
12.3,Strong stock,1.7690231834742276,Both stocks
12.3,Weak stock,1.9283090251100774,Both stocks
12.4,Strong stock,1.765863828064896,Both stocks
12.4,Weak stock,1.924879107226594,Both stocks
12.5,Strong stock,1.7627199301234264,Both stocks
12.5,Weak stock,1.9214660729872919,Both stocks
12.600000000000001,Strong stock,1.7595913839864232,Both stocks
12.600000000000001,Weak stock,1.918069807399916,Both stocks
12.700000000000001,Strong stock,1.756478084969372,Both stocks
12.700000000000001,Weak stock,1.9146901965382703,Both stocks
12.8,Strong stock,1.7533799293553582,Both stocks
12.8,Weak stock,1.9113271275299581,Both stocks
12.9,Strong stock,1.7502968143839404,Both stocks
12.9,Weak stock,1.9079804885442906,Both stocks
13,Strong stock,1.747228638240174,Both stocks
13,Weak stock,1.9046501687803554,Both stocks
13.100000000000001,Strong stock,1.744175300043784,Both stocks
13.100000000000001,Weak stock,1.9013360584552463,Both stocks
13.200000000000001,Strong stock,1.7411366998384663,Both stocks
13.200000000000001,Weak stock,1.8980380487924309,Both stocks
13.3,Strong stock,1.7381127385813988,Both stocks
13.3,Weak stock,1.8947560320103463,Both stocks
13.4,Strong stock,1.735103318132808,Both stocks
13.4,Weak stock,1.8914899013110527,Both stocks
13.5,Strong stock,1.732108341245709,Both stocks
13.5,Weak stock,1.888239550869073,Both stocks
13.600000000000001,Strong stock,1.7291277115558041,Both stocks
13.600000000000001,Weak stock,1.885004875820408,Both stocks
13.700000000000001,Strong stock,1.7261613335714996,Both stocks
13.700000000000001,Weak stock,1.8817857722516755,Both stocks
13.8,Strong stock,1.7232091126640565,Both stocks
13.8,Weak stock,1.8785821371893967,Both stocks
13.9,Strong stock,1.7202709550578772,Both stocks
13.9,Weak stock,1.8753938685894276,Both stocks
14,Strong stock,1.7173467678209182,Both stocks
14,Weak stock,1.8722208653265298,Both stocks
14.100000000000001,Strong stock,1.7144364588552343,Both stocks
14.100000000000001,Weak stock,1.8690630271840811,Both stocks
14.200000000000001,Strong stock,1.7115399368876478,Both stocks
14.200000000000001,Weak stock,1.865920254843922,Both stocks
14.3,Strong stock,1.70865711146054,Both stocks
14.3,Weak stock,1.8627924498763366,Both stocks
14.4,Strong stock,1.705787892922768,Both stocks
14.4,Weak stock,1.8596795147301677,Both stocks
14.5,Strong stock,1.7029321924207004,Both stocks
14.5,Weak stock,1.8565813527230606,Both stocks
14.600000000000001,Strong stock,1.700089921889372,Both stocks
14.600000000000001,Weak stock,1.8534978680318377,Both stocks
14.700000000000001,Strong stock,1.6972609940437546,Both stocks
14.700000000000001,Weak stock,1.8504289656829984,Both stocks
14.8,Strong stock,1.694445322370145,Both stocks
14.8,Weak stock,1.8473745515433453,Both stocks
14.9,Strong stock,1.6916428211176642,Both stocks
14.9,Weak stock,1.844334532310732,Both stocks
15,Strong stock,1.6888534052898696,Both stocks
15,Weak stock,1.8413088155049353,Both stocks
15.100000000000001,Strong stock,1.6860769906364763,Both stocks
15.100000000000001,Weak stock,1.838297309458642,Both stocks
15.200000000000001,Strong stock,1.6833134936451886,Both stocks
15.200000000000001,Weak stock,1.8352999233085585,Both stocks
15.3,Strong stock,1.6805628315336358,Both stocks
15.3,Weak stock,1.8323165669866344,Both stocks
15.4,Strong stock,1.677824922241415,Both stocks
15.4,Weak stock,1.829347151211399,Both stocks
15.5,Strong stock,1.6750996844222366,Both stocks
15.5,Weak stock,1.826391587479413,Both stocks
15.600000000000001,Strong stock,1.6723870374361718,Both stocks
15.600000000000001,Weak stock,1.823449788056829,Both stocks
15.700000000000001,Strong stock,1.6696869013420017,Both stocks
15.700000000000001,Weak stock,1.8205216659710626,Both stocks
15.8,Strong stock,1.6669991968896634,Both stocks
15.8,Weak stock,1.817607135002571,Both stocks
15.9,Strong stock,1.664323845512796,Both stocks
15.9,Weak stock,1.8147061096767365,Both stocks
16,Strong stock,1.66166076932138,Both stocks
16,Weak stock,1.8118185052558564,Both stocks
16.1,Strong stock,1.6590098910944742,Both stocks
16.1,Weak stock,1.8089442377312346,Both stocks
16.2,Strong stock,1.6563711342730434,Both stocks
16.2,Weak stock,1.806083223815375,Both stocks
16.3,Strong stock,1.6537444229528786,Both stocks
16.3,Weak stock,1.8032353809342736,Both stocks
16.400000000000002,Strong stock,1.65112968187761,Both stocks
16.400000000000002,Weak stock,1.8004006272198123,Both stocks
16.5,Strong stock,1.6485268364318046,Both stocks
16.5,Weak stock,1.7975788815022458,Both stocks
16.6,Strong stock,1.6459358126341557,Both stocks
16.6,Weak stock,1.794770063302787,Both stocks
16.7,Strong stock,1.6433565371307568,Both stocks
16.7,Weak stock,1.7919740928262846,Both stocks
16.8,Strong stock,1.6407889371884619,Both stocks
16.8,Weak stock,1.7891908909539957,Both stocks
16.900000000000002,Strong stock,1.6382329406883287,Both stocks
16.900000000000002,Weak stock,1.7864203792364468,Both stocks
17,Strong stock,1.6356884761191457,Both stocks
17,Weak stock,1.7836624798863883,Both stocks
17.1,Strong stock,1.6331554725710393,Both stocks
17.1,Weak stock,1.7809171157718338,Both stocks
17.2,Strong stock,1.6306338597291634,Both stocks
17.2,Weak stock,1.7781842104091927,Both stocks
17.3,Strong stock,1.6281235678674657,Both stocks
17.3,Weak stock,1.7754636879564816,Both stocks
17.400000000000002,Strong stock,1.6256245278425354,Both stocks
17.400000000000002,Weak stock,1.772755473206628,Both stocks
17.5,Strong stock,1.6231366710875235,Both stocks
17.5,Weak stock,1.7700594915808512,Both stocks
17.6,Strong stock,1.6206599296061426,Both stocks
17.6,Weak stock,1.767375669122131,Both stocks
17.7,Strong stock,1.6181942359667392,Both stocks
17.7,Weak stock,1.7647039324887548,Both stocks
17.8,Strong stock,1.615739523296441,Both stocks
17.8,Weak stock,1.7620442089479453,Both stocks
17.900000000000002,Strong stock,1.613295725275376,Both stocks
17.900000000000002,Weak stock,1.7593964263695676,Both stocks
18,Strong stock,1.6108627761309633,Both stocks
18,Weak stock,1.7567605132199153,Both stocks
18.1,Strong stock,1.6084406106322737,Both stocks
18.1,Weak stock,1.75413639855557,Both stocks
18.2,Strong stock,1.6060291640844595,Both stocks
18.2,Weak stock,1.7515240120173377,Both stocks
18.3,Strong stock,1.603628372323255,Both stocks
18.3,Weak stock,1.7489232838242625,Both stocks
18.400000000000002,Strong stock,1.6012381717095425,Both stocks
18.400000000000002,Weak stock,1.7463341447677119,Both stocks
18.5,Strong stock,1.5988584991239871,Both stocks
18.5,Weak stock,1.7437565262055346,Both stocks
18.6,Strong stock,1.5964892919617328,Both stocks
18.6,Weak stock,1.7411903600562875,Both stocks
18.7,Strong stock,1.594130488127167,Both stocks
18.7,Weak stock,1.738635578793537,Both stocks
18.8,Strong stock,1.5917820260287479,Both stocks
18.8,Weak stock,1.7360921154402278,Both stocks
18.900000000000002,Strong stock,1.5894438445738936,Both stocks
18.900000000000002,Weak stock,1.7335599035631188,Both stocks
19,Strong stock,1.5871158831639351,Both stocks
19,Weak stock,1.7310388772672891,Both stocks
19.1,Strong stock,1.584798081689127,Both stocks
19.1,Weak stock,1.7285289711907086,Both stocks
19.200000000000003,Strong stock,1.582490380523723,Both stocks
19.200000000000003,Weak stock,1.7260301204988746,Both stocks
19.3,Strong stock,1.5801927205211064,Both stocks
19.3,Weak stock,1.723542260879514,Both stocks
19.400000000000002,Strong stock,1.5779050430089827,Both stocks
19.400000000000002,Weak stock,1.7210653285373472,Both stocks
19.5,Strong stock,1.575627289784627,Both stocks
19.5,Weak stock,1.718599260188917,Both stocks
19.6,Strong stock,1.5733594031101898,Both stocks
19.6,Weak stock,1.7161439930574787,Both stocks
19.700000000000003,Strong stock,1.571101325708059,Both stocks
19.700000000000003,Weak stock,1.7136994648679498,Both stocks
19.8,Strong stock,1.5688530007562773,Both stocks
19.8,Weak stock,1.7112656138419229,Both stocks
19.900000000000002,Strong stock,1.566614371884012,Both stocks
19.900000000000002,Weak stock,1.7088423786927356,Both stocks
20,Strong stock,1.5643853831670826,Both stocks
20,Weak stock,1.7064296986205993,Both stocks
20.1,Strong stock,1.5621659791235374,Both stocks
20.1,Weak stock,1.7040275133077876,Both stocks
20.200000000000003,Strong stock,1.5599561047092856,Both stocks
20.200000000000003,Weak stock,1.7016357629138792,Both stocks
20.3,Strong stock,1.5577557053137783,Both stocks
20.3,Weak stock,1.6992543880710587,Both stocks
20.400000000000002,Strong stock,1.5555647267557429,Both stocks
20.400000000000002,Weak stock,1.6968833298794717,Both stocks
20.5,Strong stock,1.5533831152789657,Both stocks
20.5,Weak stock,1.694522529902636,Both stocks
20.6,Strong stock,1.551210817548125,Both stocks
20.6,Weak stock,1.6921719301629055,Both stocks
20.700000000000003,Strong stock,1.5490477806446734,Both stocks
20.700000000000003,Weak stock,1.689831473136987,Both stocks
20.8,Strong stock,1.5468939520627667,Both stocks
20.8,Weak stock,1.6875011017515116,Both stocks
20.900000000000002,Strong stock,1.5447492797052425,Both stocks
20.900000000000002,Weak stock,1.6851807593786543,Both stocks
21,Strong stock,1.5426137118796435,Both stocks
21,Weak stock,1.682870389831809,Both stocks
21.1,Strong stock,1.540487197294288,Both stocks
21.1,Weak stock,1.680569937361309,Both stocks
21.200000000000003,Strong stock,1.5383696850543875,Both stocks
21.200000000000003,Weak stock,1.6782793466502015,Both stocks
21.3,Strong stock,1.5362611246582056,Both stocks
21.3,Weak stock,1.6759985628100698,Both stocks
21.400000000000002,Strong stock,1.5341614659932652,Both stocks
21.400000000000002,Weak stock,1.6737275313769,Both stocks
21.5,Strong stock,1.5320706593325966,Both stocks
21.5,Weak stock,1.671466198307003,Both stocks
21.6,Strong stock,1.5299886553310305,Both stocks
21.6,Weak stock,1.6692145099729756,Both stocks
21.700000000000003,Strong stock,1.5279154050215336,Both stocks
21.700000000000003,Weak stock,1.6669724131597141,Both stocks
21.8,Strong stock,1.525850859811584,Both stocks
21.8,Weak stock,1.6647398550604702,Both stocks
21.900000000000002,Strong stock,1.5237949714795918,Both stocks
21.900000000000002,Weak stock,1.6625167832729524,Both stocks
22,Strong stock,1.521747692171357,Both stocks
22,Weak stock,1.6603031457954742,Both stocks
22.1,Strong stock,1.5197089743965704,Both stocks
22.1,Weak stock,1.6580988910231431,Both stocks
22.200000000000003,Strong stock,1.517678771025352,Both stocks
22.200000000000003,Weak stock,1.6559039677440963,Both stocks
22.3,Strong stock,1.5156570352848324,Both stocks
22.3,Weak stock,1.6537183251357763,Both stocks
22.400000000000002,Strong stock,1.5136437207557676,Both stocks
22.400000000000002,Weak stock,1.65154191276125,Both stocks
22.5,Strong stock,1.5116387813691976,Both stocks
22.5,Weak stock,1.6493746805655707,Both stocks
22.6,Strong stock,1.5096421714031392,Both stocks
22.6,Weak stock,1.6472165788721784,Both stocks
22.700000000000003,Strong stock,1.507653845479317,Both stocks
22.700000000000003,Weak stock,1.6450675583793435,Both stocks
22.8,Strong stock,1.505673758559932,Both stocks
22.8,Weak stock,1.6429275701566497,Both stocks
22.900000000000002,Strong stock,1.5037018659444652,Both stocks
22.900000000000002,Weak stock,1.6407965656415144,Both stocks
23,Strong stock,1.5017381232665186,Both stocks
23,Weak stock,1.6386744966357518,Both stocks
23.1,Strong stock,1.499782486490689,Both stocks
23.1,Weak stock,1.6365613153021712,Both stocks
23.200000000000003,Strong stock,1.4978349119094807,Both stocks
23.200000000000003,Weak stock,1.6344569741612158,Both stocks
23.3,Strong stock,1.4958953561402482,Both stocks
23.3,Weak stock,1.6323614260876376,Both stocks
23.400000000000002,Strong stock,1.4939637761221762,Both stocks
23.400000000000002,Weak stock,1.6302746243072088,Both stocks
23.5,Strong stock,1.4920401291132914,Both stocks
23.5,Weak stock,1.6281965223934718,Both stocks
23.6,Strong stock,1.4901243726875089,Both stocks
23.6,Weak stock,1.6261270742645235,Both stocks
23.700000000000003,Strong stock,1.4882164647317087,Both stocks
23.700000000000003,Weak stock,1.6240662341798355,Both stocks
23.8,Strong stock,1.4863163634428478,Both stocks
23.8,Weak stock,1.6220139567371112,Both stocks
23.900000000000002,Strong stock,1.4844240273251024,Both stocks
23.900000000000002,Weak stock,1.619970196869174,Both stocks
24,Strong stock,1.4825394151870404,Both stocks
24,Weak stock,1.6179349098408933,Both stocks
24.1,Strong stock,1.4806624861388271,Both stocks
24.1,Weak stock,1.6159080512461432,Both stocks
24.200000000000003,Strong stock,1.4787931995894612,Both stocks
24.200000000000003,Weak stock,1.613889577004793,Both stocks
24.3,Strong stock,1.47693151524404,Both stocks
24.3,Weak stock,1.6118794433597332,Both stocks
24.400000000000002,Strong stock,1.4750773931010546,Both stocks
24.400000000000002,Weak stock,1.609877606873932,Both stocks
24.5,Strong stock,1.473230793449715,Both stocks
24.5,Weak stock,1.6078840244275254,Both stocks
24.6,Strong stock,1.4713916768673059,Both stocks
24.6,Weak stock,1.6058986532149377,Both stocks
24.700000000000003,Strong stock,1.469560004216567,Both stocks
24.700000000000003,Weak stock,1.603921450742034,Both stocks
24.8,Strong stock,1.4677357366431074,Both stocks
24.8,Weak stock,1.6019523748233042,Both stocks
24.900000000000002,Strong stock,1.465918835572842,Both stocks
24.900000000000002,Weak stock,1.5999913835790762,Both stocks
25,Strong stock,1.4641092627094612,Both stocks
25,Weak stock,1.5980384354327601,Both stocks
25.1,Strong stock,1.4623069800319226,Both stocks
25.1,Weak stock,1.5960934891081222,Both stocks
25.200000000000003,Strong stock,1.460511949791975,Both stocks
25.200000000000003,Weak stock,1.5941565036265877,Both stocks
25.3,Strong stock,1.4587241345117046,Both stocks
25.3,Weak stock,1.5922274383045734,Both stocks
25.400000000000002,Strong stock,1.4569434969811097,Both stocks
25.400000000000002,Weak stock,1.5903062527508478,Both stocks
25.5,Strong stock,1.4551700002557015,Both stocks
25.5,Weak stock,1.5883929068639215,Both stocks
25.6,Strong stock,1.4534036076541292,Both stocks
25.6,Weak stock,1.586487360829463,Both stocks
25.700000000000003,Strong stock,1.4516442827558322,Both stocks
25.700000000000003,Weak stock,1.5845895751177437,Both stocks
25.8,Strong stock,1.449891989398715,Both stocks
25.8,Weak stock,1.58269951048111,Both stocks
25.900000000000002,Strong stock,1.4481466916768495,Both stocks
25.900000000000002,Weak stock,1.5808171279514815,Both stocks
26,Strong stock,1.4464083539382,Both stocks
26,Weak stock,1.5789423888378782,Both stocks
26.1,Strong stock,1.4446769407823725,Both stocks
26.1,Weak stock,1.5770752547239693,Both stocks
26.200000000000003,Strong stock,1.4429524170583876,Both stocks
26.200000000000003,Weak stock,1.575215687465653,Both stocks
26.3,Strong stock,1.441234747862478,Both stocks
26.3,Weak stock,1.5733636491886591,Both stocks
26.400000000000002,Strong stock,1.4395238985359085,Both stocks
26.400000000000002,Weak stock,1.571519102286177,Both stocks
26.5,Strong stock,1.437819834662818,Both stocks
26.5,Weak stock,1.5696820094165094,Both stocks
26.6,Strong stock,1.436122522068086,Both stocks
26.6,Weak stock,1.56785233350075,Both stocks
26.700000000000003,Strong stock,1.4344319268152204,Both stocks
26.700000000000003,Weak stock,1.566030037720487,Both stocks
26.8,Strong stock,1.432748015204267,Both stocks
26.8,Weak stock,1.564215085515529,Both stocks
26.900000000000002,Strong stock,1.4310707537697422,Both stocks
26.900000000000002,Weak stock,1.5624074405816546,Both stocks
27,Strong stock,1.4294001092785904,Both stocks
27,Weak stock,1.5606070668683925,Both stocks
27.1,Strong stock,1.4277360487281459,Both stocks
27.1,Weak stock,1.5588139285768032,Both stocks
27.200000000000003,Strong stock,1.4260785393441389,Both stocks
27.200000000000003,Weak stock,1.5570279901573114,Both stocks
27.3,Strong stock,1.424427548578714,Both stocks
27.3,Weak stock,1.5552492163075489,Both stocks
27.400000000000002,Strong stock,1.422783044108462,Both stocks
27.400000000000002,Weak stock,1.5534775719702147,Both stocks
27.5,Strong stock,1.4211449938324794,Both stocks
27.5,Weak stock,1.551713022330965,Both stocks
27.6,Strong stock,1.4195133658704449,Both stocks
27.6,Weak stock,1.549955532816319,Both stocks
27.700000000000003,Strong stock,1.4178881285607174,Both stocks
27.700000000000003,Weak stock,1.5482050690915932,Both stocks
27.8,Strong stock,1.4162692504584529,Both stocks
27.8,Weak stock,1.5464615970588498,Both stocks
27.900000000000002,Strong stock,1.4146567003337394,Both stocks
27.900000000000002,Weak stock,1.5447250828548706,Both stocks
28,Strong stock,1.4130504471697536,Both stocks
28,Weak stock,1.5429954928491523,Both stocks
28.1,Strong stock,1.4114504601609348,Both stocks
28.1,Weak stock,1.5412727936419177,Both stocks
28.200000000000003,Strong stock,1.4098567087111762,Both stocks
28.200000000000003,Weak stock,1.5395569520621522,Both stocks
28.3,Strong stock,1.4082691624320385,Both stocks
28.3,Weak stock,1.537847935165658,Both stocks
28.400000000000002,Strong stock,1.4066877911409768,Both stocks
28.400000000000002,Weak stock,1.536145710233128,Both stocks
28.5,Strong stock,1.4051125648595897,Both stocks
28.5,Weak stock,1.5344502447682402,Both stocks
28.6,Strong stock,1.4035434538118838,Both stocks
28.6,Weak stock,1.532761506495771,Both stocks
28.700000000000003,Strong stock,1.4019804284225563,Both stocks
28.700000000000003,Weak stock,1.5310794633597264,Both stocks
28.8,Strong stock,1.4004234593152953,Both stocks
28.8,Weak stock,1.5294040835214964,Both stocks
28.900000000000002,Strong stock,1.3988725173110965,Both stocks
28.900000000000002,Weak stock,1.527735335358021,Both stocks
29,Strong stock,1.3973275734265984,Both stocks
29,Weak stock,1.5260731874599822,Both stocks
29.1,Strong stock,1.3957885988724321,Both stocks
29.1,Weak stock,1.5244176086300085,Both stocks
29.200000000000003,Strong stock,1.3942555650515893,Both stocks
29.200000000000003,Weak stock,1.522768567880901,Both stocks
29.3,Strong stock,1.392728443557806,Both stocks
29.3,Weak stock,1.5211260344338755,Both stocks
29.400000000000002,Strong stock,1.3912072061739624,Both stocks
29.400000000000002,Weak stock,1.519489977716822,Both stocks
29.5,Strong stock,1.3896918248704995,Both stocks
29.5,Weak stock,1.5178603673625841,Both stocks
29.6,Strong stock,1.3881822718038497,Both stocks
29.6,Weak stock,1.5162371732072517,Both stocks
29.700000000000003,Strong stock,1.386678519314885,Both stocks
29.700000000000003,Weak stock,1.514620365288474,Both stocks
29.8,Strong stock,1.3851805399273793,Both stocks
29.8,Weak stock,1.5130099138437891,Both stocks
29.900000000000002,Strong stock,1.383688306346487,Both stocks
29.900000000000002,Weak stock,1.5114057893089667,Both stocks
30,Strong stock,1.3822017914572362,Both stocks
30,Weak stock,1.5098079623163723,Both stocks
30.1,Strong stock,1.3807209683230353,Both stocks
30.1,Weak stock,1.5082164036933428,Both stocks
30.200000000000003,Strong stock,1.3792458101841973,Both stocks
30.200000000000003,Weak stock,1.5066310844605824,Both stocks
30.3,Strong stock,1.3777762904564765,Both stocks
30.3,Weak stock,1.5050519758305714,Both stocks
30.400000000000002,Strong stock,1.3763123827296202,Both stocks
30.400000000000002,Weak stock,1.5034790492059915,Both stocks
30.5,Strong stock,1.374854060765934,Both stocks
30.5,Weak stock,1.501912276178168,Both stocks
30.6,Strong stock,1.3734012984988637,Both stocks
30.6,Weak stock,1.5003516285255238,Both stocks
30.700000000000003,Strong stock,1.371954070031586,Both stocks
30.700000000000003,Weak stock,1.498797078212053,Both stocks
30.8,Strong stock,1.3705123496356189,Both stocks
30.8,Weak stock,1.4972485973858063,Both stocks
30.900000000000002,Strong stock,1.3690761117494417,Both stocks
30.900000000000002,Weak stock,1.4957061583773923,Both stocks
31,Strong stock,1.3676453309771297,Both stocks
31,Weak stock,1.494169733698493,Both stocks
31.1,Strong stock,1.3662199820870018,Both stocks
31.1,Weak stock,1.4926392960403947,Both stocks
31.200000000000003,Strong stock,1.3648000400102822,Both stocks
31.200000000000003,Weak stock,1.491114818272532,Both stocks
31.3,Strong stock,1.3633854798397735,Both stocks
31.3,Weak stock,1.4895962734410468,Both stocks
31.400000000000002,Strong stock,1.3619762768285444,Both stocks
31.400000000000002,Weak stock,1.488083634767361,Both stocks
31.5,Strong stock,1.3605724063886282,Both stocks
31.5,Weak stock,1.4865768756467628,Both stocks
31.6,Strong stock,1.359173844089736,Both stocks
31.6,Weak stock,1.4850759696470068,Both stocks
31.700000000000003,Strong stock,1.3577805656579798,Both stocks
31.700000000000003,Weak stock,1.4835808905069279,Both stocks
31.8,Strong stock,1.3563925469746105,Both stocks
31.8,Weak stock,1.4820916121350682,Both stocks
31.900000000000002,Strong stock,1.3550097640747654,Both stocks
31.900000000000002,Weak stock,1.4806081086083174,Both stocks
32,Strong stock,1.35363219314623,Both stocks
32,Weak stock,1.4791303541705658,Both stocks
32.1,Strong stock,1.35225981052821,Both stocks
32.1,Weak stock,1.4776583232313705,Both stocks
32.2,Strong stock,1.3508925927101163,Both stocks
32.2,Weak stock,1.4761919903646346,Both stocks
32.300000000000004,Strong stock,1.3495305163303601,Both stocks
32.300000000000004,Weak stock,1.4747313303072989,Both stocks
32.4,Strong stock,1.3481735581751613,Both stocks
32.4,Weak stock,1.4732763179580455,Both stocks
32.5,Strong stock,1.3468216951773657,Both stocks
32.5,Weak stock,1.4718269283760144,Both stocks
32.6,Strong stock,1.345474904415277,Both stocks
32.6,Weak stock,1.4703831367795324,Both stocks
32.7,Strong stock,1.3441331631114963,Both stocks
32.7,Weak stock,1.4689449185448535,Both stocks
32.800000000000004,Strong stock,1.342796448631774,Both stocks
32.800000000000004,Weak stock,1.4675122492049122,Both stocks
32.9,Strong stock,1.3414647384838738,Both stocks
32.9,Weak stock,1.4660851044480863,Both stocks
33,Strong stock,1.3401380103164453,Both stocks
33,Weak stock,1.4646634601169752,Both stocks
33.1,Strong stock,1.3388162419179082,Both stocks
33.1,Weak stock,1.4632472922071862,Both stocks
33.2,Strong stock,1.3374994112153469,Both stocks
33.2,Weak stock,1.4618365768661334,Both stocks
33.300000000000004,Strong stock,1.3361874962734162,Both stocks
33.300000000000004,Weak stock,1.4604312903918495,Both stocks
33.4,Strong stock,1.3348804752932557,Both stocks
33.4,Weak stock,1.459031409231806,Both stocks
33.5,Strong stock,1.333578326611415,Both stocks
33.5,Weak stock,1.4576369099817463,Both stocks
33.6,Strong stock,1.3322810286987896,Both stocks
33.6,Weak stock,1.4562477693845293,Both stocks
33.7,Strong stock,1.3309885601595672,Both stocks
33.7,Weak stock,1.454863964328984,Both stocks
33.800000000000004,Strong stock,1.3297008997301802,Both stocks
33.800000000000004,Weak stock,1.4534854718487742,Both stocks
33.9,Strong stock,1.3284180262782734,Both stocks
33.9,Weak stock,1.452112269121274,Both stocks
34,Strong stock,1.3271399188016761,Both stocks
34,Weak stock,1.4507443334664545,Both stocks
34.1,Strong stock,1.3258665564273877,Both stocks
34.1,Weak stock,1.4493816423457793,Both stocks
34.2,Strong stock,1.32459791841057,Both stocks
34.2,Weak stock,1.4480241733611123,Both stocks
34.300000000000004,Strong stock,1.3233339841335507,Both stocks
34.300000000000004,Weak stock,1.446671904253634,Both stocks
34.4,Strong stock,1.3220747331048341,Both stocks
34.4,Weak stock,1.4453248129027678,Both stocks
34.5,Strong stock,1.3208201449581227,Both stocks
34.5,Weak stock,1.4439828773251178,Both stocks
34.6,Strong stock,1.3195701994513476,Both stocks
34.6,Weak stock,1.442646075673414,Both stocks
34.7,Strong stock,1.3183248764657058,Both stocks
34.7,Weak stock,1.44131438623547,Both stocks
34.800000000000004,Strong stock,1.3170841560047093,Both stocks
34.800000000000004,Weak stock,1.4399877874331477,Both stocks
34.9,Strong stock,1.3158480181932402,Both stocks
34.9,Weak stock,1.4386662578213332,Both stocks
35,Strong stock,1.3146164432766165,Both stocks
35,Weak stock,1.437349776086921,Both stocks
35.1,Strong stock,1.313389411619665,Both stocks
